,Text,Language,lang_abbr,text_pp
4511,"je vraagt ​​wat je hebt uitgespookt, dus wat gebeurde er in je leven?",Dutch,Dut,je vraagt je hebt uitgespookt dus wat gebeurde er in je leven
4342,"[15] Wikipedia werd ook genomineerd voor de ""Best Practices"" prijs.",Dutch,Dut, Wikipedia werd ook genomineerd voor de Best Practices prijs
4641,vragen naar informatie.,Dutch,Dut,vragen naar informatie
4412,"Een belangrijk neveneffect van dergelijke ""kloonwebsites"" en andere sites die zich primair op Wikipedia baseren is dat ze ervoor zorgen dat informatie op het internet steeds eenzijdiger wordt.",Dutch,Dut,Een belangrijk neveneffect van dergelijke kloonwebsites en andere sites die zich primair op Wikipedia baseren is dat ze ervoor zorgen dat informatie op het internet steeds eenzijdiger wordt
4618,wees voorzichtig.,Dutch,Dut,wees voorzichtig
4346,"[16] Op 15 januari 2015 kreeg de Wikipediagemeenschap de Erasmusprijs toegekend, ""omdat zij de verspreiding van kennis heeft bevorderd door een allesomvattende, voor ieder toegankelijke encyclopedie op te zetten"".",Dutch,Dut, Op januari kreeg de Wikipediagemeenschap de Erasmusprijs toegekend omdat zij de verspreiding van kennis heeft bevorderd door een allesomvattende voor ieder toegankelijke encyclopedie op te zetten
5400,Oh Dios mío.,Spanish,Spa,Oh Dios mdo
5309,¿cómo estás?,Spanish,Spa,xbfcxfmo ests
5177,"Sin embargo, a las máquinas hay que indicarles cómo aprender, ya que si no se logra que una máquina sea capaz de desarrollar sus habilidades, el proceso de aprendizaje no se estará llevando a cabo, sino que solo será una secuencia repetitiva.",Spanish,Spa,Sin embargo a las mquinas hay que indicarles cxfmo aprender ya que si no se logra que una mquina sea capaz de desarrollar sus habilidades el proceso de aprendizaje no se estar llevando a cabo sino que solo ser una secuencia repetitiva
5354,es como si no importara.,Spanish,Spa,es como si no importara
5338,Siempre puedes preguntar si te entendí bien.,Spanish,Spa,Siempre puedes preguntar si te entendd bien
5445,¿Cómo has estado?,Spanish,Spa,xbfCxfmo has estado
4875,"En la votación se barajaron los siguientes nombres —por orden de popularidad—: Librepedia, Huiquipedia, Uiquipedia, Güiquipedia, Viquipedia, Ñiquipedia, Velozpedia, Limonpedia, Güisquipedia y Velocipedia.",Spanish,Spa,En la votacixfn se barajaron los siguientes nombres orden de popularidad Librepedia Huiquipedia Uiquipedia Gxfciquipedia Viquipedia xdiquipedia Velozpedia Limonpedia Gxfcisquipedia y Velocipedia
5243,"dinero, pero no obtendría ese préstamo bancario a menos que le demuestre al banco que tiene suficiente dinero, así que la próxima vez que se encuentre atrapado en una situación difícil, recuerde.",Spanish,Spa,dinero pero no obtendrda ese prstamo bancario a menos que le demuestre al banco que tiene suficiente dinero asd que la prxfxima vez que se encuentre atrapado en una situacixfn difdcil recuerde
5095,"[198]​ Además presenta problemas en la diferenciación de lo importante y lo superfluo: así, en la versión francesa, la entrada sobre Albert Londres comenzaba diciendo «periodista judío francés [...]» como si su religión fuese el segundo dato más importante del resumen, incierto al mismo tiempo por ser londinense y católico, fruto de una campaña para desacreditarlo haciéndolo pasar por judío.",Spanish,Spa, Adems presenta problemas en la diferenciacixfn de lo importante y lo superfluo asd en la versixfn francesa la entrada sobre Albert Londres comenzaba diciendo bperiodista juddo francs xbb como si su religixfn fuese el segundo dato ms importante del resumen incierto al mismo tiempo por ser londinense y catxflico fruto de una campaxfa para desacreditarlo hacindolo pasar por juddo
4949,"En el caso de Wikipedia en español, cualquier persona tiene la posibilidad de crear un artículo nuevo y casi cualquier visitante puede editar el contenido, a excepción de los artículos que se encuentran protegidos.",Spanish,Spa,En el caso de Wikipedia en espaxfol cualquier persona tiene la posibilidad de crear un artdculo nuevo y casi cualquier visitante puede editar el contenido a excepcixfn de los artdculos que se encuentran protegidos
5021,"Estos usuarios ejercen esas funciones —tras ser propuestos por parte de otro u otros usuarios, generalmente veteranos— en una votación democrática abierta a la totalidad de la comunidad de usuarios registrados, y los requisitos y normas de dicha votación —y de cualquier votación en general— se recogen en una política llamada «Votaciones».",Spanish,Spa,Estos usuarios ejercen esas funciones ser propuestos por parte de otro u otros usuarios generalmente veteranos en una votacixfn democrtica abierta a la totalidad de la comunidad de usuarios registrados y los requisitos y normas de dicha votacixfn de cualquier votacixfn en general se recogen en una poldtica llamada bVotacionesxbb
5361,y estás como oh eso lo explica eso lo explica.,Spanish,Spa,y ests como oh eso lo explica eso lo explica
5426,Ahora mismo.,Spanish,Spa,Ahora mismo
4840,[21]​ Muchas de sus ediciones han sido replicadas a través de Internet —mediante «espejos»— y han dado origen a enciclopedias derivadas —bifurcaciones— en otros sitios web.,Spanish,Spa, Muchas de sus ediciones han sido replicadas a travs de Internet bespejosxbb y han dado origen a enciclopedias derivadas en otros sitios web
4947,Wikipedia es la enciclopedia más grande en cuanto a número de artículos o palabras jamás escrita.,Spanish,Spa,Wikipedia es la enciclopedia ms grande en cuanto a nxfamero de artdculos o palabras jams escrita
4849,"[30]​[34]​ Wales reconsideró el ensayo de Hayek en la década de 1990, mientras estaba leyendo sobre el movimiento de código abierto, que abogaba por la distribución gratuita de software libre.",Spanish,Spa, Wales reconsiderxf el ensayo de Hayek en la dcada de  mientras estaba leyendo sobre el movimiento de cxfdigo abierto que abogaba por la distribucixfn gratuita de software libre
5165,"Algunos sistemas de aprendizaje automático intentan eliminar toda necesidad de intuición o conocimiento experto de los procesos de análisis de datos, mientras otros tratan de establecer un marco de colaboración entre el experto y la computadora.",Spanish,Spa,Algunos sistemas de aprendizaje automtico intentan eliminar toda necesidad de intuicixfn o conocimiento experto de los procesos de anlisis de datos mientras otros tratan de establecer un marco de colaboracixfn entre el experto y la computadora
5459,déjame pensar por un momento.,Spanish,Spa,djame pensar por un momento
5252,muy suave tan inteligente la palabra número cuatro es atroz atroz la palabra atroz significa algo realmente malo horrible terrible cruel atroz ofensivo atroz tiene una raíz latina llamada .que significa miedo cruel o terrible algunos ejemplos de la palabra atroz son los recientes incidentes de violación en delhi fueron atroces o se trata a los presos.,Spanish,Spa,muy suave tan inteligente la palabra nxfamero cuatro es atroz la palabra atroz significa algo realmente malo horrible terrible cruel atroz ofensivo atroz tiene una radz latina llamada que significa miedo cruel o terrible algunos ejemplos de la palabra atroz son los recientes incidentes de violacixfn en delhi fueron atroces o se trata a los presos
4876,"[52]​ Otros que también usaron el nombre Wikipedia fueron los idiomas —ordenados según el ISO 639-3—: alemán, bretón, corso, danés, euskera, filipino, finlandés, gallego, neerlandés, indonesio, islandés, italiano, nauruano, noruego, polaco, rumano, siciliano, somalí, suajili y sueco.",Spanish,Spa, Otros que tambin usaron el nombre Wikipedia fueron los idiomas segxfan el ISO  alemn bretxfn corso dans euskera filipino finlands gallego neerlands indonesio islands italiano nauruano noruego polaco rumano siciliano somald suajili y sueco
5547,"¿Puedes esperar un momento, por favor?",Spanish,Spa,xbfPuedes esperar un momento por favor
5358,"y siempre hago eso, puedes decir los dedos cruzados y tú cruzas los dedos así.",Spanish,Spa,y siempre hago eso puedes decir los dedos cruzados y txfa cruzas los dedos asd
5129,[221]​ Cambios de este tipo pueden ser detectados con la utilización de una herramienta llamada WikiScanner.,Spanish,Spa, Cambios de este tipo pueden ser detectados con la utilizacixfn de una herramienta llamada WikiScanner
4833,Existen tres características esenciales del proyecto Wikipedia que definen en conjunto su función en la web.,Spanish,Spa,Existen tres caracterdsticas esenciales del proyecto Wikipedia que definen en conjunto su funcixfn en la web
5431,"No sé qué día es cuando estás viendo este video, pero si es viernes, por ejemplo, fin de semana.",Spanish,Spa,No s qu dda es cuando ests viendo este video pero si es viernes por ejemplo fin de semana
5203,"En el aprendizaje automático podemos obtener 3 tipos de conocimiento, que son: Los tres tipos se efectúan durante un proceso de aprendizaje automático pero la importancia de cada tipo de conocimiento depende de las características de lo que se está tratando de aprender.",Spanish,Spa,En el aprendizaje automtico podemos obtener tipos de conocimiento que son Los tres tipos se efectxfaan durante un proceso de aprendizaje automtico pero la importancia de cada tipo de conocimiento depende de las caracterdsticas de lo que se est tratando de aprender
5521,"me podrias pasar la sal, ¿Por favor?",Spanish,Spa,me podrias pasar la sal xbfPor favor
5610,aquí prueba unas patatas doradas que están muy buenas y después de que te cases conmigo.,Spanish,Spa,aqud prueba unas patatas doradas que estn muy buenas y despus de que te cases conmigo
5022,"[140]​ Según el sociólogo alemán Christian Stegbauer, «[l]o interesante es que los administradores son elegidos, y así obtienen una especie de legitimidad democrática.",Spanish,Spa, Segxfan el socixflogo alemn Christian Stegbauer blo interesante es que los administradores son elegidos y asd obtienen una especie de legitimidad democrtica
5500,No estoy seguro de eso.,Spanish,Spa,No estoy seguro de eso
5415,Lo sé.,Spanish,Spa,Lo s
4888,"Han existido y existen muchas enciclopedias en línea que compitieron con Wikipedia, como Microsoft Encarta y Encyclopædia Britannica; sin embargo, ninguna ha logrado el mismo éxito que Wikipedia.",Spanish,Spa,Han existido y existen muchas enciclopedias en ldnea que compitieron con Wikipedia como Microsoft Encarta y Encyclopdia Britannica sin embargo ninguna ha logrado el mismo xito que Wikipedia
4930,"[85]​ Un año después, Wikipedia fue desbloqueada en el territorio chino, aunque la censura se mantuvo parcialmente con los términos «sensibles», tales como Tíbet o Falun Gong.",Spanish,Spa, Un axfo despus Wikipedia fue desbloqueada en el territorio chino aunque la censura se mantuvo parcialmente con los trminos bsensiblesxbb tales como Tdbet o Falun Gong
5054,"Este tipo de experimentos raramente se realizan en Wikipedia, y los editores que son descubiertos reciben por parte de los administradores severos castigos que, en función de la gravedad de su falta, pueden llegar al bloqueo de su dirección IP a perpetuidad.",Spanish,Spa,Este tipo de experimentos raramente se realizan en Wikipedia y los editores que son descubiertos reciben por parte de los administradores severos castigos que en funcixfn de la gravedad de su falta pueden llegar al bloqueo de su direccixfn IP a perpetuidad
5346,No estaba escuchando porque tal vez estabas ocupado.,Spanish,Spa,No estaba escuchando porque tal vez estabas ocupado
5025,"[141]​ La Fundación Wikimedia describe los siguientes cargos administrativos principales, innecesarios para editar, pero sí necesarios para asuntos de protección y coordinación en el software:[142]​ Según declaraciones oficiosas de un bibliotecario colombiano de la Wikipedia en español, existe un problema de comunicación entre los bibliotecarios de esta Wikipedia en el ejercicio de las políticas y algunas personas que se consideran expertas en determinados temas, y este problema redunda en perjuicio para la enciclopedia.",Spanish,Spa, La Fundacixfn Wikimedia describe los siguientes cargos administrativos principales innecesarios para editar pero sd necesarios para asuntos de proteccixfn y coordinacixfn en el software Segxfan declaraciones oficiosas de un bibliotecario colombiano de la Wikipedia en espaxfol existe un problema de comunicacixfn entre los bibliotecarios de esta Wikipedia en el ejercicio de las poldticas y algunas personas que se consideran expertas en determinados temas y este problema redunda en perjuicio para la enciclopedia
